SPECIES,SECTION,LOGHEIGHT,TRANSECT,TREE,TUBEX,YEAR,AGE,HEIGHT,STATUS,ID
13,1,-0.164874643,3,240,0,1995,5,0.848,1,261
13,1,-0.663588378,3,240,0,1993,3,0.515,1,261
13,1,-0.755022584,3,240,0,1992,2,0.47,1,261
13,1,-0.839329691,3,240,0,1991,1,0.432,1,261
13,1,1.30833282,5,242,0,2010,20,3.7,1,263
13,1,0.824175443,5,242,0,2002,12,2.28,1,263
13,1,0.277631737,5,242,0,1999,9,1.32,1,263
13,1,0.009950331,5,242,0,1997,7,1.01,1,263
13,1,-0.713349888,5,242,0,1995,5,0.49,1,263
13,1,-1.167962367,5,242,0,1993,3,0.311,1,263
13,1,-1.698269126,5,242,0,1992,2,0.183,1,263
13,1,-2.171556831,5,242,0,1991,1,0.114,1,263
13,1,1.85629799,5,243,0,2010,20,6.4,1,264
13,1,1.589235205,5,243,0,2006,16,4.9,1,264
13,1,1.280933845,5,243,0,2002,12,3.6,1,264
13,1,0.774727168,5,243,0,1999,9,2.17,1,264
13,1,0.570979547,5,243,0,1997,7,1.77,1,264
13,1,-1.044124103,5,243,0,1993,3,0.352,1,264
13,1,-1.316768298,5,243,0,1991,1,0.268,1,264
13,1,-1.320506621,5,243,0,1992,2,0.267,1,264
13,3,1.740466175,14,246,0,2010,20,5.7,1,268
13,3,1.410986974,14,246,0,2006,16,4.1,1,268
13,3,0.955511445,14,246,0,2002,12,2.6,1,268
13,3,0.647103242,14,246,0,1999,9,1.91,1,268
13,3,-1.03563749,14,246,0,1991,1,0.355,1,268
13,3,-1.335601247,14,246,0,1993,3,0.263,1,268
13,3,-1.527857925,14,246,0,1992,2,0.217,1,268
13,3,2.174751721,14,247,0,2010,20,8.8,1,269
13,3,1.526056303,14,247,0,2006,16,4.6,1,269
13,3,1.115141591,14,247,0,2002,12,3.05,1,269
13,3,0.576613364,14,247,0,1999,9,1.78,1,269
13,3,-0.020202707,14,247,0,1997,7,0.98,1,269
13,3,-0.84397007,14,247,0,1993,3,0.43,1,269
13,3,-1.120857898,14,247,0,1992,2,0.326,1,269
13,3,-1.287354413,14,247,0,1991,1,0.276,1,269
13,3,1.887069649,14,248,0,2010,20,6.6,1,270
13,3,1.458615023,14,248,0,2006,16,4.3,1,270
13,3,1.208960346,14,248,0,2002,12,3.35,1,270
13,3,0.693147181,14,248,0,1999,9,2,1,270
13,3,0,14,248,0,1997,7,1,1,270
13,3,-0.21815601,14,248,0,1995,5,0.804,1,270
13,3,-1.220779923,14,248,0,1993,3,0.295,1,270
13,3,-1.283737773,14,248,0,1992,2,0.277,1,270
13,3,-1.491654877,14,248,0,1991,1,0.225,1,270
13,3,1.774952351,17,250,1,2010,20,5.9,1,273
13,3,1.147402453,17,250,1,2002,12,3.15,1,273
13,3,1.098612289,17,250,1,2006,16,3,1,273
13,3,0.806475866,17,250,1,1999,9,2.24,1,273
13,3,0.385262401,17,250,1,1997,7,1.47,1,273
13,3,0.231111721,17,250,1,1995,5,1.26,1,273
13,3,-0.261364764,17,250,1,1993,3,0.77,1,273
13,3,-0.867500568,17,250,1,1991,1,0.42,1,273
13,3,1.131402111,17,251,1,2010,20,3.1,1,274
13,3,0.693147181,17,251,1,2006,16,2,1,274
13,3,0.587786665,17,251,1,1999,9,1.8,1,274
13,3,0.425267735,17,251,1,2002,12,1.53,1,274
13,3,-0.385662481,17,251,1,1993,3,0.68,1,274
13,3,-0.478035801,17,251,1,1995,5,0.62,1,274
13,3,-0.527632742,17,251,1,1991,1,0.59,1,274
13,3,-0.653926467,17,251,1,1997,7,0.52,1,274
13,3,1.458615023,17,252,1,2010,20,4.3,1,275
13,3,1.064710737,17,252,1,2006,16,2.9,1,275
13,3,0.500775288,17,252,1,2002,12,1.65,1,275
13,3,0.488580015,17,252,1,1999,9,1.63,1,275
13,3,0.270027137,17,252,1,1997,7,1.31,1,275
13,3,-0.105360516,17,252,1,1993,3,0.9,1,275
13,3,-0.510825624,17,252,1,1995,5,0.6,1,275
13,3,-1.078809661,17,252,1,1991,1,0.34,1,275
13,3,1.481604541,14,254,0,2010,20,4.4,1,278
13,3,1.410986974,14,254,0,2006,16,4.1,1,278
13,3,1.223775432,14,254,0,2002,12,3.4,1,278
13,3,0.717839793,14,254,0,1999,9,2.05,1,278
13,3,0.246860078,14,254,0,1997,7,1.28,1,278
13,3,-0.007024615,14,254,0,1995,5,0.993,1,278
13,3,-0.772190388,14,254,0,1993,3,0.462,1,278
13,3,-1.021651248,14,254,0,1990,0,0.36,1,278
13,3,-1.105636904,14,254,0,1991,1,0.331,1,278
13,1,1.481604541,5,300,0,2010,20,4.4,1,279
13,1,1.193922468,5,300,0,2006,16,3.3,1,279
13,1,0.378436436,5,300,0,1999,9,1.46,1,279
13,1,-0.46203546,5,300,0,1997,7,0.63,1,279
13,1,-1.005121946,5,300,0,1995,5,0.366,1,279
13,1,-1.452434164,5,300,0,1992,2,0.234,1,279
13,1,-1.541779264,5,300,0,1993,3,0.214,1,279
13,1,1.504077397,5,301,0,2010,20,4.5,1,280
13,1,1.252762968,5,301,0,2006,16,3.5,1,280
13,1,1.011600912,5,301,0,2002,12,2.75,1,280
13,1,0.139761942,5,301,0,1999,9,1.15,1,280
13,1,-0.356674944,5,301,0,1997,7,0.7,1,280
13,1,-0.713349888,5,301,0,1995,5,0.49,1,280
13,1,-0.994252273,5,301,0,1990,0,0.37,1,280
13,1,-1.190727578,5,301,0,1991,1,0.304,1,280
13,1,-1.283737773,5,301,0,1992,2,0.277,1,280
14,1,-0.328504067,1,2,0,2002,12,0.72,1,282
14,1,-0.385662481,1,2,0,2006,16,0.68,1,282
14,1,-0.671385689,1,2,0,1993,3,0.511,1,282
14,1,-0.713349888,1,2,0,1995,5,0.49,1,282
14,1,-0.755022584,1,2,0,1999,9,0.47,1,282
14,1,-0.759286983,1,2,0,1992,2,0.468,1,282
14,1,-0.881889305,1,2,0,1991,1,0.414,1,282
14,1,-1.078809661,1,2,0,1997,7,0.34,1,282
14,1,-1.171182982,1,2,0,1990,0,0.31,1,282
14,1,0.993251773,1,3,0,2010,20,2.7,1,283
14,1,0.78845736,1,3,0,2006,16,2.2,1,283
14,1,0.444685821,1,3,0,2002,12,1.56,1,283
14,1,0.182321557,1,3,0,1999,9,1.2,1,283
14,1,-0.061875404,1,3,0,1997,7,0.94,1,283
14,1,-0.427710717,1,3,0,1995,5,0.652,1,283
14,1,-0.96233467,1,3,0,1993,3,0.382,1,283
14,1,-1.067113622,1,3,0,1992,2,0.344,1,283
14,1,-1.171182982,1,3,0,1990,0,0.31,1,283
14,1,-1.237874356,1,3,0,1991,1,0.29,1,283
14,1,-0.248461359,3,4,0,1997,7,0.78,1,284
14,1,-0.926341068,3,4,0,1992,2,0.396,1,284
14,1,-0.94160854,3,4,0,1995,5,0.39,1,284
14,1,-0.946749939,3,4,0,1991,1,0.388,1,284
14,1,-1.049822124,3,4,0,1990,0,0.35,1,284
14,1,-1.237874356,3,4,0,1993,3,0.29,1,284
14,1,0.530628251,3,9,0,2006,16,1.7,1,289
14,1,0.405465108,3,9,0,2010,20,1.5,1,289
14,1,0.357674444,3,9,0,2002,12,1.43,1,289
14,1,0.157003749,3,9,0,1999,9,1.17,1,289
14,1,-0.597837001,3,9,0,1995,5,0.55,1,289
14,1,-0.879476759,3,9,0,1993,3,0.415,1,289
14,1,-1.061316504,3,9,0,1992,2,0.346,1,289
14,1,-1.174414002,3,9,0,1991,1,0.309,1,289
14,1,-1.347073648,3,9,0,1990,0,0.26,1,289
14,1,0.470003629,3,10,0,2010,20,1.6,1,290
14,1,0.405465108,3,10,0,2006,16,1.5,1,290
14,1,0.182321557,3,10,0,2002,12,1.2,1,290
14,1,0,3,10,0,1999,9,1,1,290
14,1,-0.223143551,3,10,0,1997,7,0.8,1,290
14,1,-0.436955775,3,10,0,1995,5,0.646,1,290
14,1,-0.776528789,3,10,0,1993,3,0.46,1,290
14,1,-0.972861083,3,10,0,1992,2,0.378,1,290
14,1,-0.980829253,3,10,0,1990,0,0.375,1,290
14,1,-1.422958345,3,10,0,1991,1,0.241,1,290
14,1,0.405465108,3,11,0,2010,20,1.5,1,291
14,1,0.336472237,3,11,0,2006,16,1.4,1,291
14,1,0.131028262,3,11,0,2002,12,1.14,1,291
14,1,-0.356674944,3,11,0,1999,9,0.7,1,291
14,1,-1.055552799,3,11,0,1991,1,0.348,1,291
14,1,-1.272965676,3,11,0,1990,0,0.28,1,291
14,1,0.641853886,3,13,0,2010,20,1.9,1,293
14,1,0.482426149,3,13,0,2006,16,1.62,1,293
14,1,0.182321557,3,13,0,2002,12,1.2,1,293
14,1,-0.072570693,3,13,0,1999,9,0.93,1,293
14,1,-0.809680997,3,13,0,1990,0,0.445,1,293
14,1,-1.171182982,3,13,0,1993,3,0.31,1,293
14,1,-1.197328262,3,13,0,1992,2,0.302,1,293
14,1,-1.431291727,3,13,0,1991,1,0.239,1,293
14,1,0.993251773,5,15,0,2010,20,2.7,1,295
14,1,0.741937345,5,15,0,2006,16,2.1,1,295
14,1,0.262364264,5,15,0,2002,12,1.3,1,295
14,1,-0.400477567,5,15,0,1999,9,0.67,1,295
14,1,-1.386294361,5,15,0,1990,0,0.25,1,295
14,1,-1.541779264,5,15,0,1992,2,0.214,1,295
14,1,-1.560647748,5,15,0,1993,3,0.21,1,295
14,1,-1.951928221,5,15,0,1991,1,0.142,1,295
14,1,0.470003629,5,16,0,2006,16,1.6,1,296
14,1,0.405465108,5,16,0,2010,20,1.5,1,296
14,1,0.3074847,5,16,0,2002,12,1.36,1,296
14,1,-0.072570693,5,16,0,1999,9,0.93,1,296
14,1,-0.916290732,5,16,0,1997,7,0.4,1,296
14,1,-0.928869514,5,16,0,1993,3,0.395,1,296
14,1,-1.093624747,5,16,0,1991,1,0.335,1,296
14,1,-1.093624747,5,16,0,1992,2,0.335,1,296
14,1,-1.448169765,5,16,0,1990,0,0.235,1,296
14,2,0.530628251,7,20,0,2006,16,1.7,1,300
14,2,0.392042088,7,20,0,2002,12,1.48,1,300
14,2,0.182321557,7,20,0,2010,20,1.2,1,300
14,2,0,7,20,0,1999,9,1,1,300
14,2,-0.247180129,7,20,0,1995,5,0.781,1,300
14,2,-0.470003629,7,20,0,1993,3,0.625,1,300
14,2,-0.562118918,7,20,0,1992,2,0.57,1,300
14,2,-0.661648514,7,20,0,1991,1,0.516,1,300
14,2,-0.733969175,7,20,0,1997,7,0.48,1,300
14,2,-0.891598119,7,20,0,1990,0,0.41,1,300
14,2,0.470003629,7,21,0,2006,16,1.6,1,301
14,2,0.139761942,7,21,0,1999,9,1.15,1,301
14,2,-0.116533816,7,21,0,1997,7,0.89,1,301
14,2,-0.223143551,7,21,0,2010,20,0.8,1,301
14,2,-0.519193873,7,21,0,1993,3,0.595,1,301
14,2,-0.579818495,7,21,0,1992,2,0.56,1,301
14,2,-0.709276562,7,21,0,1991,1,0.492,1,301
14,2,-0.891598119,7,21,0,1990,0,0.41,1,301
14,2,0,7,22,0,2006,16,1,1,302
14,2,-0.105360516,7,22,0,2002,12,0.9,1,302
14,2,-0.223143551,7,22,0,1999,9,0.8,1,302
14,2,-0.223143551,7,22,0,2010,20,0.8,1,302
14,2,-0.621757184,7,22,0,1995,5,0.537,1,302
14,2,-1.203972804,7,22,0,1992,2,0.3,1,302
14,2,-1.220779923,7,22,0,1990,0,0.295,1,302
14,2,-1.514127733,7,22,0,1991,1,0.22,1,302
14,2,0.78845736,7,23,0,2006,16,2.2,1,303
14,2,0.717839793,7,23,0,2002,12,2.05,1,303
14,2,0.667829373,7,23,0,1999,9,1.95,1,303
14,2,0.500775288,7,23,0,1997,7,1.65,1,303
14,2,0.470003629,7,23,0,2010,20,1.6,1,303
14,2,0.152721087,7,23,0,1995,5,1.165,1,303
14,2,-0.544727175,7,23,0,1993,3,0.58,1,303
14,2,-0.733969175,7,23,0,1992,2,0.48,1,303
14,2,-0.879476759,7,23,0,1991,1,0.415,1,303
14,2,-1.139434283,7,23,0,1990,0,0.32,1,303
14,2,1.648658626,7,26,0,2010,20,5.2,1,306
14,2,0.993251773,7,26,0,2006,16,2.7,1,306
14,2,0.810930216,7,26,0,2002,12,2.25,1,306
14,2,0.631271777,7,26,0,1999,9,1.88,1,306
14,2,0.336472237,7,26,0,1997,7,1.4,1,306
14,2,0.204572166,7,26,0,1995,5,1.227,1,306
14,2,-0.59602047,7,26,0,1992,2,0.551,1,306
14,2,-0.837017551,7,26,0,1991,1,0.433,1,306
14,2,-1.139434283,7,26,0,1990,0,0.32,1,306
14,2,-1.370421012,7,26,0,1993,3,0.254,1,306
14,2,-0.297059234,7,28,0,1993,3,0.743,1,308
14,2,-0.371063681,7,28,0,1995,5,0.69,1,308
14,2,-0.597837001,7,28,0,2002,12,0.55,1,308
14,2,-0.693147181,7,28,0,2010,20,0.5,1,308
14,2,-0.94160854,7,28,0,1997,7,0.39,1,308
14,2,-0.988861425,7,28,0,1992,2,0.372,1,308
14,2,-1.093624747,7,28,0,1990,0,0.335,1,308
14,2,-1.111697528,7,28,0,1991,1,0.329,1,308
14,2,1.131402111,7,29,0,2010,20,3.1,1,309
14,2,0.955511445,7,29,0,2006,16,2.6,1,309
14,2,0.78845736,7,29,0,2002,12,2.2,1,309
14,2,-0.356674944,7,29,0,1997,7,0.7,1,309
14,2,-0.509160344,7,29,0,1993,3,0.601,1,309
14,2,-0.625488532,7,29,0,1995,5,0.535,1,309
14,2,-0.727738625,7,29,0,1992,2,0.483,1,309
14,2,-0.733969175,7,29,0,1999,9,0.48,1,309
14,2,-0.986176859,7,29,0,1991,1,0.373,1,309
14,2,-1.255266099,7,29,0,1990,0,0.285,1,309
14,2,0.262364264,7,30,0,1999,9,1.3,1,310
14,2,-0.051293294,7,30,0,2002,12,0.95,1,310
14,2,-0.223143551,7,30,0,2006,16,0.8,1,310
14,2,-0.356674944,7,30,0,2010,20,0.7,1,310
14,2,-0.586986985,7,30,0,1993,3,0.556,1,310
14,2,-0.693147181,7,30,0,1992,2,0.5,1,310
14,2,-0.733969175,7,30,0,1997,7,0.48,1,310
14,2,-0.802962047,7,30,0,1991,1,0.448,1,310
14,2,-1.084709383,7,30,0,1995,5,0.338,1,310
14,2,-1.139434283,7,30,0,1990,0,0.32,1,310
14,2,0.530628251,7,32,0,2006,16,1.7,1,312
14,2,0.512823626,7,32,0,2002,12,1.67,1,312
14,2,-0.061875404,7,32,0,1997,7,0.94,1,312
14,2,-0.385662481,7,32,0,1995,5,0.68,1,312
14,2,-0.693147181,7,32,0,2010,20,0.5,1,312
14,2,-0.898942094,7,32,0,1993,3,0.407,1,312
14,2,-0.936493439,7,32,0,1991,1,0.392,1,312
14,2,-1.021651248,7,32,0,1990,0,0.36,1,312
14,2,0.182321557,7,33,0,1999,9,1.2,1,313
14,2,0.182321557,7,33,0,2010,20,1.2,1,313
14,2,0,7,33,0,2006,16,1,1,313
14,2,-0.162518929,7,33,0,2002,12,0.85,1,313
14,2,-0.415515444,7,33,0,1997,7,0.66,1,313
14,2,-0.517514612,7,33,0,1993,3,0.596,1,313
14,2,-0.601479992,7,33,0,1995,5,0.548,1,313
14,2,-0.729811165,7,33,0,1992,2,0.482,1,313
14,2,-0.867500568,7,33,0,1991,1,0.42,1,313
14,2,-1.078809661,7,33,0,1990,0,0.34,1,313
14,2,1.458615023,7,34,0,2010,20,4.3,1,314
14,2,0.993251773,7,34,0,2006,16,2.7,1,314
14,2,0.717839793,7,34,0,2002,12,2.05,1,314
14,2,0.157003749,7,34,0,1997,7,1.17,1,314
14,2,0.041141943,7,34,0,1995,5,1.042,1,314
14,2,-0.356674944,7,34,0,1999,9,0.7,1,314
14,2,-0.562118918,7,34,0,1993,3,0.57,1,314
14,2,-0.606969484,7,34,0,1992,2,0.545,1,314
14,2,-0.729811165,7,34,0,1991,1,0.482,1,314
14,2,-0.954511945,7,34,0,1990,0,0.385,1,314
14,2,-0.356674944,9,39,0,2010,20,0.7,1,319
14,2,-0.385662481,9,39,0,2002,12,0.68,1,319
14,2,-0.562118918,9,39,0,1999,9,0.57,1,319
14,2,-0.693147181,9,39,0,2006,16,0.5,1,319
14,2,-1.108662625,9,39,0,1990,0,0.33,1,319
14,2,-1.130102956,9,39,0,1995,5,0.323,1,319
14,2,-1.258781041,9,39,0,1993,3,0.284,1,319
14,2,-1.509592577,9,39,0,1992,2,0.221,1,319
14,2,-1.742969305,9,39,0,1991,1,0.175,1,319
14,2,-0.693147181,9,41,0,2006,16,0.5,1,321
14,2,-0.733969175,9,41,0,2002,12,0.48,1,321
14,2,-0.916290732,9,41,0,1999,9,0.4,1,321
14,2,-0.916290732,9,41,0,2010,20,0.4,1,321
14,2,-0.93140437,9,41,0,1993,3,0.394,1,321
14,2,-1.021651248,9,41,0,1992,2,0.36,1,321
14,2,-1.03563749,9,41,0,1991,1,0.355,1,321
14,2,-1.203972804,9,41,0,1990,0,0.3,1,321
14,2,-1.290984181,9,41,0,1995,5,0.275,1,321
14,2,-0.127833372,9,42,0,2002,12,0.88,1,322
14,2,-0.328504067,9,42,0,1999,9,0.72,1,322
14,2,-0.385662481,9,42,0,1997,7,0.68,1,322
14,2,-0.510825624,9,42,0,2010,20,0.6,1,322
14,2,-0.644357016,9,42,0,1995,5,0.525,1,322
14,2,-0.693147181,9,42,0,2006,16,0.5,1,322
14,2,-0.699165253,9,42,0,1993,3,0.497,1,322
14,2,-0.837017551,9,42,0,1992,2,0.433,1,322
14,2,-0.891598119,9,42,0,1991,1,0.41,1,322
14,2,-1.108662625,9,42,0,1990,0,0.33,1,322
14,2,-0.356674944,9,43,0,1999,9,0.7,1,323
14,2,-0.510825624,9,43,0,2002,12,0.6,1,323
14,2,-0.693147181,9,43,0,2006,16,0.5,1,323
14,2,-0.733969175,9,43,0,1997,7,0.48,1,323
14,2,-0.814185509,9,43,0,1993,3,0.443,1,323
14,2,-0.916290732,9,43,0,1990,0,0.4,1,323
14,2,-0.916290732,9,43,0,2010,20,0.4,1,323
14,2,-1.041287222,9,43,0,1992,2,0.353,1,323
14,2,-1.237874356,9,43,0,1991,1,0.29,1,323
14,2,0,9,44,0,1999,9,1,1,324
14,2,0,9,44,0,2002,12,1,1,324
14,2,-0.223143551,9,44,0,1997,7,0.8,1,324
14,2,-0.510825624,9,44,0,2010,20,0.6,1,324
14,2,-0.693147181,9,44,0,2006,16,0.5,1,324
14,2,-0.744440475,9,44,0,1995,5,0.475,1,324
14,2,-1.514127733,9,44,0,1990,0,0.22,1,324
14,2,-1.599487582,9,44,0,1992,2,0.202,1,324
14,2,-1.754463684,9,44,0,1991,1,0.173,1,324
14,2,0.832909123,9,45,0,2006,16,2.3,1,325
14,2,0.741937345,9,45,0,2010,20,2.1,1,325
14,2,0.667829373,9,45,0,2002,12,1.95,1,325
14,2,0.518793793,9,45,0,1999,9,1.68,1,325
14,2,-0.030459207,9,45,0,1997,7,0.97,1,325
14,2,-0.429245637,9,45,0,1995,5,0.651,1,325
14,2,-0.923818998,9,45,0,1993,3,0.397,1,325
14,2,-1.276543497,9,45,0,1991,1,0.279,1,325
14,2,-1.46967597,9,45,0,1990,0,0.23,1,325
14,2,0.741937345,9,46,0,2006,16,2.1,1,326
14,2,0.693147181,9,46,0,2010,20,2,1,326
14,2,0.615185639,9,46,0,2002,12,1.85,1,326
14,2,0.350656872,9,46,0,1999,9,1.42,1,326
14,2,-0.148500008,9,46,0,1995,5,0.862,1,326
14,2,-0.877070019,9,46,0,1993,3,0.416,1,326
14,2,-1.105636904,9,46,0,1992,2,0.331,1,326
14,2,-1.290984181,9,46,0,1991,1,0.275,1,326
14,2,-1.660731207,9,46,0,1990,0,0.19,1,326
14,2,0.916290732,9,47,0,2010,20,2.5,1,327
14,2,0.741937345,9,47,0,2006,16,2.1,1,327
14,2,0.559615788,9,47,0,2002,12,1.75,1,327
14,2,0.262364264,9,47,0,1999,9,1.3,1,327
14,2,-0.794073099,9,47,0,1993,3,0.452,1,327
14,2,-0.967584026,9,47,0,1992,2,0.38,1,327
14,2,-1.049822124,9,47,0,1991,1,0.35,1,327
14,2,-1.30933332,9,47,0,1990,0,0.27,1,327
14,2,-0.105360516,9,48,0,2010,20,0.9,1,328
14,2,-0.223143551,9,48,0,2002,12,0.8,1,328
14,2,-0.415515444,9,48,0,1999,9,0.66,1,328
14,2,-0.510825624,9,48,0,2006,16,0.6,1,328
14,2,-0.923818998,9,48,0,1992,2,0.397,1,328
14,2,-1.02443289,9,48,0,1991,1,0.359,1,328
14,2,-1.272965676,9,48,0,1990,0,0.28,1,328
14,2,1.686398954,9,50,0,2010,20,5.4,1,330
14,2,1.335001067,9,50,0,2006,16,3.8,1,330
14,2,1.252762968,9,50,0,2002,12,3.5,1,330
14,2,0.693147181,9,50,0,1999,9,2,1,330
14,2,0.246860078,9,50,0,1997,7,1.28,1,330
14,2,-0.168418652,9,50,0,1995,5,0.845,1,330
14,2,-0.663588378,9,50,0,1993,3,0.515,1,330
14,2,-0.898942094,9,50,0,1992,2,0.407,1,330
14,2,-1.016111067,9,50,0,1991,1,0.362,1,330
14,2,-1.560647748,9,50,0,1990,0,0.21,1,330
14,2,0.936093359,9,51,0,2002,12,2.55,1,331
14,2,0.916290732,9,51,0,2006,16,2.5,1,331
14,2,0.78845736,9,51,0,2010,20,2.2,1,331
14,2,0.683096845,9,51,0,1999,9,1.98,1,331
14,2,-0.099820335,9,51,0,1995,5,0.905,1,331
14,2,-0.673344553,9,51,0,1992,2,0.51,1,331
14,2,-0.841647189,9,51,0,1991,1,0.431,1,331
14,2,-1.255266099,9,51,0,1990,0,0.285,1,331
14,2,1.335001067,9,52,0,2006,16,3.8,1,332
14,2,1.131402111,9,52,0,2010,20,3.1,1,332
14,2,0.810930216,9,52,0,2002,12,2.25,1,332
14,2,0.412109651,9,52,0,1999,9,1.51,1,332
14,2,-0.207024169,9,52,0,1995,5,0.813,1,332
14,2,-1.105636904,9,52,0,1991,1,0.331,1,332
14,2,-1.105636904,9,52,0,1992,2,0.331,1,332
14,2,-1.272965676,9,52,0,1990,0,0.28,1,332
14,2,2.140066163,9,53,0,2010,20,8.5,1,333
14,2,1.791759469,9,53,0,2006,16,6,1,333
14,2,1.62924054,9,53,0,2002,12,5.1,1,333
14,2,1.156881197,9,53,0,1999,9,3.18,1,333
14,2,0.947789399,9,53,0,1997,7,2.58,1,333
14,2,0.371563556,9,53,0,1995,5,1.45,1,333
14,2,-0.141563564,9,53,0,1993,3,0.868,1,333
14,2,-0.342490309,9,53,0,1992,2,0.71,1,333
14,2,-0.652005237,9,53,0,1991,1,0.521,1,333
14,2,-1.064210862,9,53,0,1990,0,0.345,1,333
14,2,1.62924054,9,55,0,2010,20,5.1,1,335
14,2,1.131402111,9,55,0,2006,16,3.1,1,335
14,2,0.875468737,9,55,0,2002,12,2.4,1,335
14,2,0.559615788,9,55,0,1999,9,1.75,1,335
14,2,0.357674444,9,55,0,1997,7,1.43,1,335
14,2,-0.010050336,9,55,0,1995,5,0.99,1,335
14,2,-0.49265832,9,55,0,1993,3,0.611,1,335
14,2,-0.827822084,9,55,0,1992,2,0.437,1,335
14,2,-0.862749965,9,55,0,1991,1,0.422,1,335
14,2,-1.328025453,9,55,0,1990,0,0.265,1,335
14,2,1.30833282,9,56,0,2010,20,3.7,1,336
14,2,1.029619417,9,56,0,2006,16,2.8,1,336
14,2,0.78845736,9,56,0,2002,12,2.2,1,336
14,2,0.741937345,9,56,0,1999,9,2.1,1,336
14,2,0.587786665,9,56,0,1997,7,1.8,1,336
14,2,0.289680075,9,56,0,1995,5,1.336,1,336
14,2,-0.270497248,9,56,0,1993,3,0.763,1,336
14,2,-0.588787165,9,56,0,1992,2,0.555,1,336
14,2,-0.802962047,9,56,0,1991,1,0.448,1,336
14,2,-1.203972804,9,56,0,1990,0,0.3,1,336
14,2,1.098612289,9,57,0,2010,20,3,1,337
14,2,0.916290732,9,57,0,2006,16,2.5,1,337
14,2,0.741937345,9,57,0,2002,12,2.1,1,337
14,2,0.444685821,9,57,0,1999,9,1.56,1,337
14,2,-0.068278841,9,57,0,1995,5,0.934,1,337
14,2,-0.785262469,9,57,0,1993,3,0.456,1,337
14,2,-0.903868212,9,57,0,1990,0,0.405,1,337
14,2,-1.164752091,9,57,0,1992,2,0.312,1,337
14,2,-1.26940061,9,57,0,1991,1,0.281,1,337
14,2,1.481604541,9,58,0,2010,20,4.4,1,338
14,2,1.252762968,9,58,0,2006,16,3.5,1,338
14,2,1.011600912,9,58,0,2002,12,2.75,1,338
14,2,0.678033543,9,58,0,1999,9,1.97,1,338
14,2,0.542324291,9,58,0,1997,7,1.72,1,338
14,2,0.083421608,9,58,0,1995,5,1.087,1,338
14,2,-0.210721031,9,58,0,1993,3,0.81,1,338
14,2,-0.474815186,9,58,0,1992,2,0.622,1,338
14,2,-0.772190388,9,58,0,1991,1,0.462,1,338
14,2,-1.448169765,9,58,0,1990,0,0.235,1,338
14,2,1.62924054,9,59,0,2010,20,5.1,1,339
14,2,1.481604541,9,59,0,2006,16,4.4,1,339
14,2,0.993251773,9,59,0,2002,12,2.7,1,339
14,2,0.336472237,9,59,0,1999,9,1.4,1,339
14,2,0.131028262,9,59,0,1997,7,1.14,1,339
14,2,0.013902905,9,59,0,1995,5,1.014,1,339
14,2,-0.46203546,9,59,0,1993,3,0.63,1,339
14,2,-0.776528789,9,59,0,1990,0,0.46,1,339
14,2,-1.078809661,9,59,0,1992,2,0.34,1,339
14,2,-1.203972804,9,59,0,1991,1,0.3,1,339
14,2,2.066862759,9,60,0,2010,20,7.9,1,340
14,2,1.740466175,9,60,0,2006,16,5.7,1,340
14,2,1.446918983,9,60,0,2002,12,4.25,1,340
14,2,0.985816795,9,60,0,1999,9,2.68,1,340
14,2,0.667829373,9,60,0,1997,7,1.95,1,340
14,2,0.132781111,9,60,0,1995,5,1.142,1,340
14,2,-0.479650006,9,60,0,1993,3,0.619,1,340
14,2,-0.874669057,9,60,0,1992,2,0.417,1,340
14,2,-1.061316504,9,60,0,1991,1,0.346,1,340
14,2,-1.30933332,9,60,0,1990,0,0.27,1,340
14,2,1.252762968,9,61,0,2010,20,3.5,1,341
14,2,1.16315081,9,61,0,2006,16,3.2,1,341
14,2,0.993251773,9,61,0,2002,12,2.7,1,341
14,2,0.678033543,9,61,0,1999,9,1.97,1,341
14,2,0.061095099,9,61,0,1995,5,1.063,1,341
14,2,-0.436955775,9,61,0,1993,3,0.646,1,341
14,2,-0.592397277,9,61,0,1992,2,0.553,1,341
14,2,-0.742337425,9,61,0,1991,1,0.476,1,341
14,2,-1.021651248,9,61,0,1990,0,0.36,1,341
14,2,1.30833282,9,62,0,2010,20,3.7,1,342
14,2,1.098612289,9,62,0,2006,16,3,1,342
14,2,0.854415328,9,62,0,2002,12,2.35,1,342
14,2,0.620576488,9,62,0,1999,9,1.86,1,342
14,2,-0.205794913,9,62,0,1993,3,0.814,1,342
14,2,-0.853315933,9,62,0,1991,1,0.426,1,342
14,2,-0.994252273,9,62,0,1990,0,0.37,1,342
14,2,0.405465108,9,63,0,2006,16,1.5,1,343
14,2,0.09531018,9,63,0,2002,12,1.1,1,343
14,2,0,9,63,0,1999,9,1,1,343
14,2,-0.105360516,9,63,0,2010,20,0.9,1,343
14,2,-0.198450939,9,63,0,1997,7,0.82,1,343
14,2,-0.47320876,9,63,0,1995,5,0.623,1,343
14,2,-0.772190388,9,63,0,1991,1,0.462,1,343
14,2,-0.809680997,9,63,0,1993,3,0.445,1,343
14,2,-0.867500568,9,63,0,1990,0,0.42,1,343
14,2,-1.018877321,9,63,0,1992,2,0.361,1,343
14,2,0.405465108,9,64,0,2006,16,1.5,1,344
14,2,0.300104592,9,64,0,2002,12,1.35,1,344
