"","X","distschNum","year08","districtType","MathAvgScore","MonPerChild","schoolName","schPctnonw","schPctsped","schPctfree","city","urban"
"540",540,"Dtype 1 Dnum 281 Snum 40",1,1,652.5,11605.93358,"PLYMOUTH MIDDLE",0.3325,0.135,0.34,"Robbinsdale",1
"541",541,"Dtype 1 Dnum 281 Snum 40",2,1,653.8,12514.9069,"PLYMOUTH MIDDLE",0.3325,0.135,0.34,"Robbinsdale",1
"542",542,"Dtype 1 Dnum 281 Snum 43",0,1,649.3,11255.43784,"ROBBINSDALE MIDDLE",0.502525253,0.141414141,0.51010101,"Robbinsdale",1
"543",543,"Dtype 1 Dnum 281 Snum 43",1,1,647.7,11605.93358,"ROBBINSDALE MIDDLE",0.502525253,0.141414141,0.51010101,"Robbinsdale",1
"544",544,"Dtype 1 Dnum 281 Snum 43",2,1,649.1,12514.9069,"ROBBINSDALE MIDDLE",0.502525253,0.141414141,0.51010101,"Robbinsdale",1
"545",545,"Dtype 1 Dnum 282 Snum 50",0,1,656.6,8791.604376,"ST. ANTHONY MIDDLE",0.275362319,0.094202899,0.195652174,"St. Anthony",1
"546",546,"Dtype 1 Dnum 282 Snum 50",1,1,657.8,8929.805387,"ST. ANTHONY MIDDLE",0.275362319,0.094202899,0.195652174,"St. Anthony",1
"547",547,"Dtype 1 Dnum 282 Snum 50",2,1,658.6,8828.997517,"ST. ANTHONY MIDDLE",0.275362319,0.094202899,0.195652174,"St. Anthony",1
"548",548,"Dtype 1 Dnum 283 Snum 747",0,1,652.9,10150.67098,"CEDAR MANOR ELEMENTARY",0.475,0.125,0.425,"St. Louis Park",1
"549",549,"Dtype 1 Dnum 283 Snum 747",1,1,649.9,10196.76823,"CEDAR MANOR ELEMENTARY",0.475,0.125,0.425,"St. Louis Park",1
"550",550,"Dtype 1 Dnum 283 Snum 747",2,1,654,10420.88174,"CEDAR MANOR ELEMENTARY",0.475,0.125,0.425,"St. Louis Park",1
"551",551,"Dtype 1 Dnum 283 Snum 755",0,1,651.2,10150.67098,"SUSAN LINDGREN ELEMENTARY",0.336734694,0.204081633,0.306122449,"St. Louis Park",1
"552",552,"Dtype 1 Dnum 283 Snum 755",1,1,650.2,10196.76823,"SUSAN LINDGREN ELEMENTARY",0.336734694,0.204081633,0.306122449,"St. Louis Park",1
"553",553,"Dtype 1 Dnum 283 Snum 755",2,1,653.8,10420.88174,"SUSAN LINDGREN ELEMENTARY",0.336734694,0.204081633,0.306122449,"St. Louis Park",1
"554",554,"Dtype 1 Dnum 283 Snum 758",0,1,667,10150.67098,"PARK SPANISH IMMERSION ELEMENTARY",0.28,0.04,0.106666667,"St. Louis Park",1
"555",555,"Dtype 1 Dnum 283 Snum 758",1,1,664.3,10196.76823,"PARK SPANISH IMMERSION ELEMENTARY",0.28,0.04,0.106666667,"St. Louis Park",1
"556",556,"Dtype 1 Dnum 283 Snum 758",2,1,665.3,10420.88174,"PARK SPANISH IMMERSION ELEMENTARY",0.28,0.04,0.106666667,"St. Louis Park",1
"557",557,"Dtype 1 Dnum 2835 Snum 1",0,1,649.7,9403.536571,"JANESVILLE-WALDORF-PEMBERTON INT.",0.025,0.1,0.325,"Janesville",0
"558",558,"Dtype 1 Dnum 2835 Snum 1",1,1,653.7,9444.573714,"JANESVILLE-WALDORF-PEMBERTON INT.",0.025,0.1,0.325,"Janesville",0
"559",559,"Dtype 1 Dnum 2835 Snum 1",2,1,652,9280.224459,"JANESVILLE-WALDORF-PEMBERTON INT.",0.025,0.1,0.325,"Janesville",0
"560",560,"Dtype 1 Dnum 284 Snum 51",0,1,661.9,9292.640796,"WAYZATA WEST MIDDLE",0.11965812,0.05982906,0.098290598,"Wayzata",1
"561",561,"Dtype 1 Dnum 284 Snum 51",1,1,665.7,9536.088573,"WAYZATA WEST MIDDLE",0.11965812,0.05982906,0.098290598,"Wayzata",1
"562",562,"Dtype 1 Dnum 284 Snum 51",2,1,662.4,9505.784067,"WAYZATA WEST MIDDLE",0.11965812,0.05982906,0.098290598,"Wayzata",1
"563",563,"Dtype 1 Dnum 284 Snum 52",0,1,661.6,9292.640796,"WAYZATA EAST MIDDLE",0.224409449,0.070866142,0.137795276,"Wayzata",1
"564",564,"Dtype 1 Dnum 284 Snum 52",1,1,661.5,9536.088573,"WAYZATA EAST MIDDLE",0.224409449,0.070866142,0.137795276,"Wayzata",1
"565",565,"Dtype 1 Dnum 284 Snum 52",2,1,663,9505.784067,"WAYZATA EAST MIDDLE",0.224409449,0.070866142,0.137795276,"Wayzata",1
"566",566,"Dtype 1 Dnum 284 Snum 53",0,1,663.3,9292.640796,"WAYZATA CENTRAL MIDDLE",0.208333333,0.0625,0.100694444,"Wayzata",1
"567",567,"Dtype 1 Dnum 284 Snum 53",1,1,663.8,9536.088573,"WAYZATA CENTRAL MIDDLE",0.208333333,0.0625,0.100694444,"Wayzata",1
"568",568,"Dtype 1 Dnum 284 Snum 53",2,1,663.7,9505.784067,"WAYZATA CENTRAL MIDDLE",0.208333333,0.0625,0.100694444,"Wayzata",1
"569",569,"Dtype 1 Dnum 2853 Snum 35",0,1,652,9771.509061,"LAC QUI PARLE VALLEY MIDDLE SCHOOL",0.155172414,0.137931034,0.396551724,"Madison",0
"570",570,"Dtype 1 Dnum 2853 Snum 35",1,1,652.4,10240.14458,"LAC QUI PARLE VALLEY MIDDLE SCHOOL",0.155172414,0.137931034,0.396551724,"Madison",0
"571",571,"Dtype 1 Dnum 2853 Snum 35",2,1,656.9,10148.98068,"LAC QUI PARLE VALLEY MIDDLE SCHOOL",0.155172414,0.137931034,0.396551724,"Madison",0
"572",572,"Dtype 1 Dnum 2854 Snum 20",0,1,656.3,9267.729679,"BORUP ELEMENTARY",0.029411765,0.117647059,0.264705882,"Ada",0
"573",573,"Dtype 1 Dnum 2854 Snum 20",1,1,652.2,9545.577962,"BORUP ELEMENTARY",0.029411765,0.117647059,0.264705882,"Ada",0
"574",574,"Dtype 1 Dnum 2854 Snum 20",2,1,660.9,9493.826648,"BORUP ELEMENTARY",0.029411765,0.117647059,0.264705882,"Ada",0
"575",575,"Dtype 1 Dnum 2856 Snum 20",0,1,649.7,10871.95759,"ARGYLE ELEMENTARY",0,0,0.208333333,"Stephen",0
"576",576,"Dtype 1 Dnum 2856 Snum 20",1,1,662.2,10733.01825,"ARGYLE ELEMENTARY",0,0,0.208333333,"Stephen",0
"577",577,"Dtype 1 Dnum 2856 Snum 20",2,1,659,10621.30995,"ARGYLE ELEMENTARY",0,0,0.208333333,"Stephen",0
"578",578,"Dtype 1 Dnum 2859 Snum 30",0,1,651,8645.272933,"LAKESIDE ELEMENTARY",0.1953125,0.1171875,0.390625,"Glencoe",1
"579",579,"Dtype 1 Dnum 2859 Snum 30",1,1,658.2,8684.201412,"LAKESIDE ELEMENTARY",0.1953125,0.1171875,0.390625,"Glencoe",1
"580",580,"Dtype 1 Dnum 2859 Snum 30",2,1,654.9,8617.179454,"LAKESIDE ELEMENTARY",0.1953125,0.1171875,0.390625,"Glencoe",1
"581",581,"Dtype 1 Dnum 286 Snum 480",0,1,643.9,9540.854127,"EARLE BROWN ELEMENTARY",0.744360902,0.187969925,0.751879699,"Brooklyn Center",1
"582",582,"Dtype 1 Dnum 286 Snum 480",1,1,640.8,9655.47175,"EARLE BROWN ELEMENTARY",0.744360902,0.187969925,0.751879699,"Brooklyn Center",1
"583",583,"Dtype 1 Dnum 286 Snum 480",2,1,646.5,9610.041861,"EARLE BROWN ELEMENTARY",0.744360902,0.187969925,0.751879699,"Brooklyn Center",1
"584",584,"Dtype 1 Dnum 2860 Snum 23",0,1,655.6,8862.449264,"BLUE EARTH AREA MIDDLE",0.10989011,0.120879121,0.43956044,"Blue Earth",1
"585",585,"Dtype 1 Dnum 2860 Snum 23",1,1,650.4,9142.778164,"BLUE EARTH AREA MIDDLE",0.10989011,0.120879121,0.43956044,"Blue Earth",1
"586",586,"Dtype 1 Dnum 2860 Snum 23",2,1,654.2,8945.093666,"BLUE EARTH AREA MIDDLE",0.10989011,0.120879121,0.43956044,"Blue Earth",1
"587",587,"Dtype 1 Dnum 2884 Snum 20",0,1,650.5,9637.110088,"RED ROCK CENTRAL SECONDARY",0,0.055555556,0.444444444,"Lamberton",0
"588",588,"Dtype 1 Dnum 2884 Snum 20",1,1,656,10217.92025,"RED ROCK CENTRAL SECONDARY",0,0.055555556,0.444444444,"Lamberton",0
"589",589,"Dtype 1 Dnum 2884 Snum 20",2,1,658.4,9900.579911,"RED ROCK CENTRAL SECONDARY",0,0.055555556,0.444444444,"Lamberton",0
"590",590,"Dtype 1 Dnum 2886 Snum 100",0,1,650.8,8535.655617,"GLENVILLE EMMONS ELEMENTARY",0,0.130434783,0.347826087,"Glenville",0
"591",591,"Dtype 1 Dnum 2886 Snum 100",1,1,650.3,8569.547612,"GLENVILLE EMMONS ELEMENTARY",0,0.130434783,0.347826087,"Glenville",0
"592",592,"Dtype 1 Dnum 2886 Snum 100",2,1,658.7,8488.969019,"GLENVILLE EMMONS ELEMENTARY",0,0.130434783,0.347826087,"Glenville",0
"593",593,"Dtype 1 Dnum 2888 Snum 1",0,1,656,10366.65223,"CLINTON-GRACEVILLE-BEARDSLEY EL.",0,0.052631579,0.210526316,"Clinton",0
"594",594,"Dtype 1 Dnum 2888 Snum 1",1,1,657.4,10587.83422,"CLINTON-GRACEVILLE-BEARDSLEY EL.",0,0.052631579,0.210526316,"Clinton",0
"595",595,"Dtype 1 Dnum 2888 Snum 1",2,1,657.7,10480.49433,"CLINTON-GRACEVILLE-BEARDSLEY EL.",0,0.052631579,0.210526316,"Clinton",0
"596",596,"Dtype 1 Dnum 2889 Snum 10",0,1,654.8,8232.525625,"LAKE PARK AUDUBON ELEMENTARY",0.023255814,0.093023256,0.441860465,"Lake Park",0
"597",597,"Dtype 1 Dnum 2889 Snum 10",1,1,653.9,8407.106656,"LAKE PARK AUDUBON ELEMENTARY",0.023255814,0.093023256,0.441860465,"Lake Park",0
"598",598,"Dtype 1 Dnum 2889 Snum 10",2,1,653.9,8460.598059,"LAKE PARK AUDUBON ELEMENTARY",0.023255814,0.093023256,0.441860465,"Lake Park",0
"599",599,"Dtype 1 Dnum 2890 Snum 1",0,1,653.5,10180.23363,"RENVILLE COUNTY WEST ELEMENTARY",0.090909091,0.121212121,0.303030303,"Renville",0
"600",600,"Dtype 1 Dnum 2890 Snum 1",1,1,653.3,10314.0513,"RENVILLE COUNTY WEST ELEMENTARY",0.090909091,0.121212121,0.303030303,"Renville",0
"601",601,"Dtype 1 Dnum 2890 Snum 1",2,1,653.1,10284.08194,"RENVILLE COUNTY WEST ELEMENTARY",0.090909091,0.121212121,0.303030303,"Renville",0
"602",602,"Dtype 1 Dnum 2895 Snum 115",0,1,654.7,7924.023867,"JACKSON COUNTY CENTRAL MIDDLE",0.038461538,0.205128205,0.358974359,"Jackson",1
"603",603,"Dtype 1 Dnum 2895 Snum 115",1,1,656.2,9233.754169,"JACKSON COUNTY CENTRAL MIDDLE",0.038461538,0.205128205,0.358974359,"Jackson",1
"604",604,"Dtype 1 Dnum 2895 Snum 115",2,1,657.7,9073.741047,"JACKSON COUNTY CENTRAL MIDDLE",0.038461538,0.205128205,0.358974359,"Jackson",1
"605",605,"Dtype 1 Dnum 2897 Snum 3",0,1,652.3,8283.374454,"REDWOOD VALLEY MIDDLE",0.258823529,0.129411765,0.329411765,"Redwood",0
"606",606,"Dtype 1 Dnum 2897 Snum 3",1,1,653.3,8558.664492,"REDWOOD VALLEY MIDDLE",0.258823529,0.129411765,0.329411765,"Redwood",0
"607",607,"Dtype 1 Dnum 2897 Snum 3",2,1,652.8,8533.408172,"REDWOOD VALLEY MIDDLE",0.258823529,0.129411765,0.329411765,"Redwood",0
"608",608,"Dtype 1 Dnum 2898 Snum 15",2,1,668,9814.470615,"WALNUT GROVE ELEMENTARY",0.130434783,0.130434783,0.565217391,"Westbrook",0
"609",609,"Dtype 1 Dnum 2899 Snum 20",0,1,656.8,7484.376905,"PLAINVIEW-ELGIN-MILLVILLE 4-6",0.075471698,0.122641509,0.254716981,"Plainview",1
"610",610,"Dtype 1 Dnum 2899 Snum 20",1,1,662.7,7561.735558,"PLAINVIEW-ELGIN-MILLVILLE 4-6",0.075471698,0.122641509,0.254716981,"Plainview",1
"611",611,"Dtype 1 Dnum 2899 Snum 20",2,1,662.2,7567.746928,"PLAINVIEW-ELGIN-MILLVILLE 4-6",0.075471698,0.122641509,0.254716981,"Plainview",1
"612",612,"Dtype 1 Dnum 2902 Snum 200",0,1,657.5,8606.921354,"RTR MIDDLE SCHOOL",0.090909091,0.151515152,0.424242424,"Tyler",0
"613",613,"Dtype 1 Dnum 2902 Snum 200",1,1,658.7,9463.549292,"RTR MIDDLE SCHOOL",0.090909091,0.151515152,0.424242424,"Tyler",0
"614",614,"Dtype 1 Dnum 2902 Snum 200",2,1,660.2,9505.712206,"RTR MIDDLE SCHOOL",0.090909091,0.151515152,0.424242424,"Tyler",0
"615",615,"Dtype 1 Dnum 2903 Snum 10",2,1,653.2,10363.48463,"KNOLL ELEMENTARY",0.027777778,0.111111111,0.388888889,"Ortonville",0
"616",616,"Dtype 1 Dnum 2904 Snum 2",2,1,661,9227.185764,"TRACY ELEMENTARY",0.093023256,0.139534884,0.558139535,"Tracy",0
"617",617,"Dtype 1 Dnum 294 Snum 10",0,1,662.4,7450.706689,"HOUSTON ELEMENTARY",0.064516129,0.129032258,0.35483871,"Houston",0
"618",618,"Dtype 1 Dnum 294 Snum 10",1,1,657.6,7769.077401,"HOUSTON ELEMENTARY",0.064516129,0.129032258,0.35483871,"Houston",0
"619",619,"Dtype 1 Dnum 294 Snum 10",2,1,666.1,7519.510117,"HOUSTON ELEMENTARY",0.064516129,0.129032258,0.35483871,"Houston",0
"620",620,"Dtype 1 Dnum 294 Snum 12",0,1,648.5,7450.706689,"MINNESOTA VIRTUAL ACADEMY",0.074074074,0.037037037,0.185185185,"Houston",0
"621",621,"Dtype 1 Dnum 294 Snum 12",1,1,646.9,7769.077401,"MINNESOTA VIRTUAL ACADEMY",0.074074074,0.037037037,0.185185185,"Houston",0
"622",622,"Dtype 1 Dnum 294 Snum 12",2,1,651,7519.510117,"MINNESOTA VIRTUAL ACADEMY",0.074074074,0.037037037,0.185185185,"Houston",0
"623",623,"Dtype 1 Dnum 297 Snum 10",0,1,653.9,8967.067078,"SPRING GROVE ELEMENTARY",0,0.0625,0.5625,"Spring Grove",0
"624",624,"Dtype 1 Dnum 297 Snum 10",1,1,656,9364.523165,"SPRING GROVE ELEMENTARY",0,0.0625,0.5625,"Spring Grove",0
"625",625,"Dtype 1 Dnum 297 Snum 10",2,1,656.5,9256.937234,"SPRING GROVE ELEMENTARY",0,0.0625,0.5625,"Spring Grove",0
"626",626,"Dtype 1 Dnum 299 Snum 20",0,1,653.5,8923.701655,"CALEDONIA MIDDLE",0.025641026,0.128205128,0.384615385,"Caledonia",1
"627",627,"Dtype 1 Dnum 299 Snum 20",1,1,651.5,9237.211277,"CALEDONIA MIDDLE",0.025641026,0.128205128,0.384615385,"Caledonia",1
"628",628,"Dtype 1 Dnum 299 Snum 20",2,1,649.2,9121.793361,"CALEDONIA MIDDLE",0.025641026,0.128205128,0.384615385,"Caledonia",1
"629",629,"Dtype 1 Dnum 300 Snum 50",0,1,650.5,8653.865532,"LACRESCENT-HOKAH MIDDLE SCHOOL",0.034482759,0.137931034,0.206896552,"Lacresent",0
"630",630,"Dtype 1 Dnum 300 Snum 50",1,1,653.4,8925.286886,"LACRESCENT-HOKAH MIDDLE SCHOOL",0.034482759,0.137931034,0.206896552,"Lacresent",0
"631",631,"Dtype 1 Dnum 300 Snum 50",2,1,650.1,8867.201395,"LACRESCENT-HOKAH MIDDLE SCHOOL",0.034482759,0.137931034,0.206896552,"Lacresent",0
"632",632,"Dtype 1 Dnum 306 Snum 10",0,1,657.5,9350.996152,"LAPORTE ELEMENTARY",0.142857143,0.357142857,0.785714286,"Laporte",0
"633",633,"Dtype 1 Dnum 306 Snum 10",1,1,661.1,9068.738455,"LAPORTE ELEMENTARY",0.142857143,0.357142857,0.785714286,"Laporte",0
"634",634,"Dtype 1 Dnum 306 Snum 10",2,1,656.5,9428.29137,"LAPORTE ELEMENTARY",0.142857143,0.357142857,0.785714286,"Laporte",0
"635",635,"Dtype 1 Dnum 308 Snum 10",0,1,654.2,8422.734065,"NEVIS ELEMENTARY",0.073170732,0,0.609756098,"Nevis",0
"636",636,"Dtype 1 Dnum 308 Snum 10",1,1,661,8540.312691,"NEVIS ELEMENTARY",0.073170732,0,0.609756098,"Nevis",0
"637",637,"Dtype 1 Dnum 308 Snum 10",2,1,658.8,8961.704532,"NEVIS ELEMENTARY",0.073170732,0,0.609756098,"Nevis",0
"638",638,"Dtype 1 Dnum 309 Snum 80",0,1,649.2,8894.806217,"PARK RAPIDS AREA CENTURY MIDDLE",0.108910891,0.227722772,0.504950495,"Park Rapids",1
"639",639,"Dtype 1 Dnum 309 Snum 80",1,1,649.1,9161.213207,"PARK RAPIDS AREA CENTURY MIDDLE",0.108910891,0.227722772,0.504950495,"Park Rapids",1
"640",640,"Dtype 1 Dnum 309 Snum 80",2,1,650.3,8909.98959,"PARK RAPIDS AREA CENTURY MIDDLE",0.108910891,0.227722772,0.504950495,"Park Rapids",1
"641",641,"Dtype 1 Dnum 31 Snum 15",0,1,648.6,9173.034504,"BEMIDJI MIDDLE",0.238227147,0.099722992,0.542936288,"Bemidji",1
"642",642,"Dtype 1 Dnum 31 Snum 15",1,1,646.4,9409.596959,"BEMIDJI MIDDLE",0.238227147,0.099722992,0.542936288,"Bemidji",1
"643",643,"Dtype 1 Dnum 31 Snum 15",2,1,654,9345.647964,"BEMIDJI MIDDLE",0.238227147,0.099722992,0.542936288,"Bemidji",1
"644",644,"Dtype 1 Dnum 314 Snum 2",0,1,652.9,8244.654403,"BRAHAM ELEMENTARY",0.023809524,0.095238095,0.476190476,"Braham",0
"645",645,"Dtype 1 Dnum 314 Snum 2",1,1,650.3,8512.053481,"BRAHAM ELEMENTARY",0.023809524,0.095238095,0.476190476,"Braham",0
"646",646,"Dtype 1 Dnum 314 Snum 2",2,1,654.5,8532.297105,"BRAHAM ELEMENTARY",0.023809524,0.095238095,0.476190476,"Braham",0
"647",647,"Dtype 1 Dnum 316 Snum 210",0,1,649.2,9167.234155,"CONNOR-JASPER MIDDLE",0.094594595,0.054054054,0.486486486,"Coleraine",0
"648",648,"Dtype 1 Dnum 316 Snum 210",1,1,656.3,9312.745165,"CONNOR-JASPER MIDDLE",0.094594595,0.054054054,0.486486486,"Coleraine",0
"649",649,"Dtype 1 Dnum 316 Snum 210",2,1,656.7,9097.068659,"CONNOR-JASPER MIDDLE",0.094594595,0.054054054,0.486486486,"Coleraine",0
"650",650,"Dtype 1 Dnum 317 Snum 4",0,1,653.7,8653.646992,"KING ELEMENTARY",0.403508772,0.192982456,0.596491228,"Deer River",0
"651",651,"Dtype 1 Dnum 317 Snum 4",1,1,658.8,9136.121251,"KING ELEMENTARY",0.403508772,0.192982456,0.596491228,"Deer River",0
"652",652,"Dtype 1 Dnum 317 Snum 4",2,1,655.8,8958.257327,"KING ELEMENTARY",0.403508772,0.192982456,0.596491228,"Deer River",0
"653",653,"Dtype 1 Dnum 318 Snum 115",0,1,652.6,8130.963053,"BIGFORK ELEMENTARY",0.2,0.133333333,0.333333333,"Grand Rapids",1
"654",654,"Dtype 1 Dnum 318 Snum 115",1,1,651.4,8375.612507,"BIGFORK ELEMENTARY",0.2,0.133333333,0.333333333,"Grand Rapids",1
"655",655,"Dtype 1 Dnum 318 Snum 115",2,1,654.3,8186.562808,"BIGFORK ELEMENTARY",0.2,0.133333333,0.333333333,"Grand Rapids",1
"656",656,"Dtype 1 Dnum 318 Snum 370",0,1,650.2,8130.963053,"ROBERT J. ELKINGTON MIDDLE SCHOOL",0.077490775,0.110701107,0.391143911,"Grand Rapids",1
"657",657,"Dtype 1 Dnum 318 Snum 370",1,1,652.5,8375.612507,"ROBERT J. ELKINGTON MIDDLE SCHOOL",0.077490775,0.110701107,0.391143911,"Grand Rapids",1
"658",658,"Dtype 1 Dnum 318 Snum 370",2,1,653.1,8186.562808,"ROBERT J. ELKINGTON MIDDLE SCHOOL",0.077490775,0.110701107,0.391143911,"Grand Rapids",1
"659",659,"Dtype 1 Dnum 319 Snum 20",0,1,649.9,9461.651071,"KEEWATIN ELEMENTARY",0.02,0.08,0.58,"Nashwauk",0
"660",660,"Dtype 1 Dnum 319 Snum 20",1,1,651.8,9225.335286,"KEEWATIN ELEMENTARY",0.02,0.08,0.58,"Nashwauk",0
"661",661,"Dtype 1 Dnum 319 Snum 20",2,1,645.3,9325.07851,"KEEWATIN ELEMENTARY",0.02,0.08,0.58,"Nashwauk",0
"662",662,"Dtype 1 Dnum 32 Snum 10",0,1,650.7,9461.444434,"BLACKDUCK ELEMENTARY",0.130434783,0.173913043,0.52173913,"Blackduck",0
"663",663,"Dtype 1 Dnum 32 Snum 10",1,1,658.7,9587.329303,"BLACKDUCK ELEMENTARY",0.130434783,0.173913043,0.52173913,"Blackduck",0
"664",664,"Dtype 1 Dnum 32 Snum 10",2,1,658.1,9644.776403,"BLACKDUCK ELEMENTARY",0.130434783,0.173913043,0.52173913,"Blackduck",0
"665",665,"Dtype 1 Dnum 330 Snum 10",0,1,651,9345.069241,"HERON LAKE-OKABENA ELEMENTARY",0.222222222,0.333333333,0.388888889,"Heron Lake",0
"666",666,"Dtype 1 Dnum 330 Snum 10",1,1,655.9,9612.762527,"HERON LAKE-OKABENA ELEMENTARY",0.222222222,0.333333333,0.388888889,"Heron Lake",0
"667",667,"Dtype 1 Dnum 330 Snum 10",2,1,646.2,9563.170847,"HERON LAKE-OKABENA ELEMENTARY",0.222222222,0.333333333,0.388888889,"Heron Lake",0
"668",668,"Dtype 1 Dnum 332 Snum 30",0,1,655.6,7953.493658,"TRAILVIEW ELEMENTARY",0.067226891,0.134453782,0.462184874,"Mora",1
"669",669,"Dtype 1 Dnum 332 Snum 30",1,1,649.1,8077.756933,"TRAILVIEW ELEMENTARY",0.067226891,0.134453782,0.462184874,"Mora",1
"670",670,"Dtype 1 Dnum 332 Snum 30",2,1,653.8,8038.150023,"TRAILVIEW ELEMENTARY",0.067226891,0.134453782,0.462184874,"Mora",1
"671",671,"Dtype 1 Dnum 333 Snum 10",0,1,642.4,8048.976659,"OGILVIE ELEMENTARY",0,0.181818182,0.568181818,"Ogilvie",0
"672",672,"Dtype 1 Dnum 333 Snum 10",1,1,646.1,8306.685945,"OGILVIE ELEMENTARY",0,0.181818182,0.568181818,"Ogilvie",0
"673",673,"Dtype 1 Dnum 333 Snum 10",2,1,657.3,8502.650651,"OGILVIE ELEMENTARY",0,0.181818182,0.568181818,"Ogilvie",0
"674",674,"Dtype 1 Dnum 345 Snum 20",0,1,653.3,8016.672399,"NEW LONDON-SPICER MIDDLE",0.087912088,0.10989011,0.274725275,"New London",0
"675",675,"Dtype 1 Dnum 345 Snum 20",1,1,652.8,8258.459369,"NEW LONDON-SPICER MIDDLE",0.087912088,0.10989011,0.274725275,"New London",0
"676",676,"Dtype 1 Dnum 345 Snum 20",2,1,655.9,8118.477529,"NEW LONDON-SPICER MIDDLE",0.087912088,0.10989011,0.274725275,"New London",0
"677",677,"Dtype 1 Dnum 347 Snum 301",2,1,650.9,9414.238013,"WILLMAR MIDDLE SCHOOL",0.342205323,0.102661597,0.490494297,"Willmar",0
"678",678,"Dtype 1 Dnum 356 Snum 10",0,1,658.8,10867.29984,"LANCASTER ELEMENTARY",0.05,0.15,0.55,"Lancaster",0
"679",679,"Dtype 1 Dnum 356 Snum 10",1,1,661.9,10379.20066,"LANCASTER ELEMENTARY",0.05,0.15,0.55,"Lancaster",0
"680",680,"Dtype 1 Dnum 356 Snum 10",2,1,659.9,10478.95211,"LANCASTER ELEMENTARY",0.05,0.15,0.55,"Lancaster",0
"681",681,"Dtype 1 Dnum 36 Snum 10",2,1,655.2,12315.87697,"KELLIHER ELEMENTARY",0.277777778,0.111111111,0.777777778,"Kelliher",0
"682",682,"Dtype 1 Dnum 361 Snum 7",0,1,649.5,9193.496084,"FALLS ELEMENTARY",0.112359551,0.101123596,0.370786517,"International Falls",1
"683",683,"Dtype 1 Dnum 361 Snum 7",1,1,649.2,9414.213422,"FALLS ELEMENTARY",0.112359551,0.101123596,0.370786517,"International Falls",1
"684",684,"Dtype 1 Dnum 361 Snum 7",2,1,654.7,9166.050997,"FALLS ELEMENTARY",0.112359551,0.101123596,0.370786517,"International Falls",1
"685",685,"Dtype 1 Dnum 362 Snum 20",0,1,666.6,9673.169494,"LITTLEFORK-BIG FALLS ELEMENTARY",0.083333333,0.25,0.458333333,"Littlefork",0
"686",686,"Dtype 1 Dnum 362 Snum 20",1,1,661.7,10039.32514,"LITTLEFORK-BIG FALLS ELEMENTARY",0.083333333,0.25,0.458333333,"Littlefork",0
"687",687,"Dtype 1 Dnum 362 Snum 20",2,1,660.8,10285.00079,"LITTLEFORK-BIG FALLS ELEMENTARY",0.083333333,0.25,0.458333333,"Littlefork",0
"688",688,"Dtype 1 Dnum 363 Snum 80",0,1,652,12035.07671,"NORTHOME ELEMENTARY",0.071428571,0.142857143,0.428571429,"Northome",0
"689",689,"Dtype 1 Dnum 363 Snum 80",1,1,657.5,12314.88037,"NORTHOME ELEMENTARY",0.071428571,0.142857143,0.428571429,"Northome",0
"690",690,"Dtype 1 Dnum 363 Snum 80",2,1,655.1,12321.64314,"NORTHOME ELEMENTARY",0.071428571,0.142857143,0.428571429,"Northome",0
"691",691,"Dtype 1 Dnum 363 Snum 90",1,1,649.6,12314.88037,"INDUS ELEMENTARY",0.083333333,0.333333333,0.583333333,"Northome",0
"692",692,"Dtype 1 Dnum 363 Snum 90",2,1,651.3,12321.64314,"INDUS ELEMENTARY",0.083333333,0.333333333,0.583333333,"Northome",0
"693",693,"Dtype 1 Dnum 378 Snum 10",0,1,653.1,8967.74599,"STEVENS ELEMENTARY",0.060606061,0.212121212,0.515151515,"Dawson",0
"694",694,"Dtype 1 Dnum 378 Snum 10",1,1,655.7,9148.873304,"STEVENS ELEMENTARY",0.060606061,0.212121212,0.515151515,"Dawson",0
"695",695,"Dtype 1 Dnum 378 Snum 10",2,1,652.6,9266.402859,"STEVENS ELEMENTARY",0.060606061,0.212121212,0.515151515,"Dawson",0
"696",696,"Dtype 1 Dnum 38 Snum 20",0,1,633.8,11401.25342,"PONEMAH ELEMENTARY",0,0.125,0.9375,"Red Lake",0
"697",697,"Dtype 1 Dnum 38 Snum 20",1,1,639.4,11525.03042,"PONEMAH ELEMENTARY",0,0.125,0.9375,"Red Lake",0
"698",698,"Dtype 1 Dnum 38 Snum 20",2,1,640.8,11757.90859,"PONEMAH ELEMENTARY",0,0.125,0.9375,"Red Lake",0
"699",699,"Dtype 1 Dnum 38 Snum 40",0,1,636.2,11401.25342,"RED LAKE MIDDLE",0,0.119402985,0.910447761,"Red Lake",0
"700",700,"Dtype 1 Dnum 38 Snum 40",1,1,636.4,11525.03042,"RED LAKE MIDDLE",0,0.119402985,0.910447761,"Red Lake",0
"701",701,"Dtype 1 Dnum 38 Snum 40",2,1,635.7,11757.90859,"RED LAKE MIDDLE",0,0.119402985,0.910447761,"Red Lake",0
"702",702,"Dtype 1 Dnum 381 Snum 200",0,1,650.3,8547.521217,"TWO HARBORS SECONDARY",0.036363636,0.072727273,0.236363636,"Two Harbors",1
"703",703,"Dtype 1 Dnum 381 Snum 200",1,1,650.2,8842.883017,"TWO HARBORS SECONDARY",0.036363636,0.072727273,0.236363636,"Two Harbors",1
"704",704,"Dtype 1 Dnum 381 Snum 200",2,1,658,8582.211344,"TWO HARBORS SECONDARY",0.036363636,0.072727273,0.236363636,"Two Harbors",1
